date,open,high,low,close,volume
2000-10-23,5.8306,5.9942,5.8306,5.9411,152600
2000-10-24,5.9411,6.2307,5.9411,6.1202,191400
2000-10-25,6.0649,6.0782,5.9124,5.9677,1885200
2000-10-26,6.0229,6.0782,5.8704,5.9124,159800
2000-10-27,5.9677,6.1047,5.8991,6.0649,155200
2000-10-30,6.0229,6.1887,5.9942,6.0782,86800
2000-10-31,6.0649,6.1202,6.0362,6.0914,56400
2000-11-01,6.0914,6.1202,5.9942,5.9942,102800
2000-11-02,5.9677,6.1334,5.9677,6.0914,79200
2000-11-03,6.1202,6.2307,6.0914,6.2019,58600
2000-11-06,6.2439,6.4362,6.2439,6.3544,87800
2000-11-07,6.3544,6.4362,6.3124,6.3677,66400
2000-11-08,6.3832,6.3832,6.2992,6.2992,244000
2000-11-09,6.2727,6.3124,6.1887,6.1887,87600
2000-11-10,6.0782,6.1622,5.8837,5.9809,223800
2000-11-13,5.8439,5.8571,5.7201,5.8151,111000
2000-11-14,5.8837,6.0362,5.8837,5.9411,145200
2000-11-15,5.9124,5.9124,5.5809,5.6096,285000
2000-11-16,5.6361,5.6361,5.4571,5.5389,226000
2000-11-17,5.5521,5.6494,5.5256,5.6494,141600
2000-11-20,5.6494,5.6494,5.4836,5.5256,82000
2000-11-21,5.5389,5.7201,5.5256,5.6626,330600
2000-11-22,5.5941,5.6361,5.5123,5.5256,178000
2000-11-24,5.6626,5.7466,5.6626,5.7201,97200
2000-11-27,5.8019,5.8571,5.7886,5.8439,90400
2000-11-28,5.8571,5.9677,5.8571,5.8837,140600
2000-11-29,5.8704,5.9124,5.7886,5.8019,117000
2000-11-30,5.7886,5.8571,5.6229,5.7334,180000
2000-12-01,5.7599,5.7599,5.5941,5.6361,74000
2000-12-04,5.6494,5.7599,5.6229,5.7599,127800
2000-12-05,5.7886,6.1047,5.7731,6.0649,249200
2000-12-06,6.0362,6.1887,5.9942,6.0096,159600
2000-12-07,5.9809,6.1887,5.9677,6.1047,662200
2000-12-08,6.2019,6.3964,6.1334,6.3544,158400
2000-12-11,6.3257,6.5202,6.2992,6.5202,1045000
2000-12-12,6.4721,6.4721,6.3210,6.3765,49000
2000-12-13,6.3765,6.4032,6.1121,6.1543,126800
2000-12-14,6.0987,6.0987,5.8631,5.9165,1662400
2000-12-15,5.7920,5.9320,5.7098,5.8476,136600
2000-12-18,5.8898,6.0276,5.8898,6.0276,67200
2000-12-19,5.9320,6.2232,5.9320,6.0987,176000
2000-12-20,5.9876,6.0276,5.9454,5.9876,98400
2000-12-21,5.9320,6.1254,5.9320,6.0987,110600
2000-12-22,6.1121,6.2099,6.1121,6.1810,111200
2000-12-26,6.1676,6.2232,6.1121,6.2232,36200
2000-12-27,6.2099,6.3610,6.1965,6.3610,100600
2000-12-28,6.3610,6.4188,6.3076,6.3343,70600
2000-12-29,6.3610,6.5143,6.3610,6.4454,138800
2001-01-02,6.3899,6.4588,6.1810,6.2099,114600
2001-01-03,6.1387,6.5832,6.0854,6.5832,313800
2001-01-04,6.5299,6.6810,6.5299,6.6810,667000
2001-01-05,6.6121,6.6121,6.4188,6.4588,449000
2001-01-08,6.4588,6.5143,6.3343,6.4188,154800
2001-01-09,6.4454,6.4721,6.3610,6.4032,62200
2001-01-10,6.3899,6.4321,6.2921,6.4188,182200
2001-01-11,6.4321,6.5566,6.4321,6.4877,179400
2001-01-12,6.4877,6.5010,6.3343,6.3477,118400
2001-01-16,6.3477,6.3765,6.3210,6.3610,79000
2001-01-17,6.3765,6.3765,6.2788,6.3076,129000
2001-01-18,6.2788,6.3076,6.2232,6.2232,174400
2001-01-19,6.2499,6.2921,6.1965,6.2654,202000
2001-01-22,6.2232,6.3765,6.2232,6.3610,76400
2001-01-23,6.4321,6.4877,6.3899,6.4032,103800
2001-01-24,6.4188,6.4321,6.3477,6.4321,126800
2001-01-25,6.4321,6.5699,6.4188,6.5010,137000
2001-01-26,6.5010,6.5010,6.3477,6.4188,81400
2001-01-29,6.4232,6.5343,6.4232,6.4899,77600
2001-01-30,6.4966,6.5966,6.4521,6.5744,118000
2001-01-31,6.5744,6.6366,6.5388,6.5544,221200
2001-02-01,6.5610,6.6277,6.5477,6.5499,110800
2001-02-02,6.5521,6.7410,6.5521,6.5810,256200
2001-02-05,6.5966,6.6966,6.5966,6.6877,195800
2001-02-06,6.6410,6.6988,6.5544,6.5788,354000
2001-02-07,6.5788,6.5966,6.5077,6.5321,693800
2001-02-08,6.5321,6.5321,6.4855,6.4855,135400
2001-02-09,6.4566,6.4632,6.4032,6.4366,72600
2001-02-12,6.4143,6.4454,6.3788,6.4454,191200
2001-02-13,6.4610,6.5166,6.2765,6.2765,172000
2001-02-14,6.2854,6.2854,6.0676,6.1232,193400
2001-02-15,6.2343,6.2788,6.0454,6.0876,240400
2001-02-16,5.9143,6.1276,5.8898,6.1121,206400
2001-02-20,6.1298,6.1587,6.0254,6.0254,150000
2001-02-21,5.9765,6.0009,5.8720,5.9231,185200
2001-02-22,5.9254,5.9565,5.7387,5.9076,265600
2001-02-23,5.8320,5.8809,5.6675,5.7676,357600
2001-02-26,5.7987,5.9898,5.7787,5.9898,80200
2001-02-27,5.8387,6.0343,5.8120,5.9565,183600
2001-02-28,5.9320,6.0009,5.8365,5.9298,301800
2001-03-01,5.9454,5.9454,5.7520,5.8542,245800
2001-03-02,5.7831,5.9787,5.7787,5.8231,270400
2001-03-05,5.8631,5.9965,5.8631,5.9343,141200
2001-03-06,6.0209,6.0832,5.9765,6.0276,169400
2001-03-07,6.0232,6.1943,6.0232,6.1587,128800
2001-03-08,6.1343,6.1632,6.0721,6.1165,157000
2001-03-09,6.0943,6.1009,6.0320,6.0387,144000
2001-03-12,5.9909,6.0245,5.8186,5.8342,196400
2001-03-13,5.8577,6.0537,5.7923,6.0334,196600
2001-03-14,5.8780,6.0199,5.7743,5.7969,282000
2001-03-15,5.8329,5.9365,5.8081,5.9365,127800
2001-03-16,5.8825,5.8825,5.7090,5.7563,242200
2001-03-19,5.7676,5.9478,5.7473,5.8892,323800
2001-03-20,5.9208,5.9816,5.7766,5.7788,207800
2001-03-21,5.7698,5.7698,5.7000,5.7135,226600
2001-03-22,5.6211,5.6459,5.3981,5.6054,936600
2001-03-23,5.6031,5.7383,5.6031,5.6887,224200
2001-03-26,5.7788,5.9230,5.7788,5.9050,149000
2001-03-27,5.8577,5.9613,5.8194,5.9050,113800
2001-03-28,5.7743,5.8306,5.7270,5.7698,144600
2001-03-29,5.7045,5.7676,5.6527,5.6594,136400
2001-03-30,5.6887,5.7022,5.6346,5.6707,126000
2001-04-02,5.6707,5.7360,5.6482,5.6504,152000
2001-04-03,5.6211,5.6887,5.5197,5.5513,206400
2001-04-04,5.5580,5.5873,5.4859,5.4972,153200
2001-04-05,5.5310,5.6504,5.5197,5.6459,210000
2001-04-06,5.6482,5.7518,5.5828,5.5918,282000
2001-04-09,5.6324,5.6662,5.6211,5.6662,157400
2001-04-10,5.7293,5.8577,5.7067,5.8329,125800
2001-04-11,5.8329,5.8712,5.6279,5.6437,127600
2001-04-12,5.5828,5.6211,5.5423,5.6008,230400
2001-04-16,5.5873,5.6459,5.5603,5.6459,114400
2001-04-17,5.6662,5.6662,5.5310,5.5310,109600
2001-04-18,5.5423,5.7315,5.4882,5.7180,389400
2001-04-19,5.7180,5.8216,5.7090,5.7969,135600
2001-04-20,5.7450,5.7991,5.7203,5.7270,58200
2001-04-23,5.7338,5.7405,5.6346,5.6549,172200
2001-04-24,5.6324,5.6662,5.6211,5.6256,90400
2001-04-25,5.6482,5.6820,5.6279,5.6504,71400
2001-04-26,5.6797,5.7721,5.6797,5.7270,58800
2001-04-27,5.7112,5.7676,5.6820,5.7203,147800
2001-04-30,5.7405,5.8239,5.7022,5.7338,58200
2001-05-01,5.7338,5.7653,5.6797,5.7473,400600
2001-05-02,5.7450,5.7901,5.7180,5.7360,100600
2001-05-03,5.7360,5.7428,5.6256,5.6504,109000
2001-05-04,5.6391,5.7721,5.6346,5.7473,66200
2001-05-07,5.7608,5.7811,5.7090,5.7203,87400
2001-05-08,5.7450,5.8014,5.7180,5.7676,274400
2001-05-09,5.7495,5.8982,5.7360,5.8757,172800
2001-05-10,5.9208,5.9501,5.9118,5.9365,73400
2001-05-11,5.9320,5.9455,5.7878,5.8306,140600
2001-05-14,5.8014,5.8216,5.7811,5.8081,136000
2001-05-15,5.8126,5.8554,5.7923,5.8306,121000
2001-05-16,5.7901,5.8667,5.7676,5.8599,172200
2001-05-17,5.8757,5.9253,5.8216,5.9140,143600
2001-05-18,5.8780,5.8982,5.8622,5.8802,53600
2001-05-21,5.8689,5.9140,5.8126,5.8554,79200
2001-05-22,5.8802,5.8847,5.7743,5.8059,90200
2001-05-23,5.7901,5.8239,5.7676,5.7856,74200
2001-05-24,5.7901,5.9253,5.7766,5.9005,105400
2001-05-25,5.8689,5.9320,5.8081,5.8419,61000
2001-05-29,5.8892,5.8892,5.7901,5.8397,94200
2001-05-30,5.8239,5.8532,5.7000,5.7022,115600
2001-05-31,5.7450,5.9388,5.7383,5.8509,113800
2001-06-01,5.8802,5.9703,5.8802,5.9681,135600
2001-06-04,5.9974,6.1010,5.9974,6.0312,123400
2001-06-05,6.0537,6.1213,6.0492,6.0852,91000
2001-06-06,6.0942,6.1100,6.0154,6.0559,75600
2001-06-07,6.0830,6.1325,6.0830,6.1168,99200
2001-06-08,6.0965,6.1934,6.0965,6.1145,71000
2001-06-11,6.1370,6.1708,6.1213,6.1370,61200
2001-06-12,6.1323,6.1777,6.1028,6.1663,175000
2001-06-13,6.1867,6.2979,6.1777,6.2185,204200
2001-06-14,6.1936,6.1936,6.0371,6.0643,57800
2001-06-15,6.0099,6.0099,5.9214,5.9350,172000
2001-06-18,5.9418,5.9781,5.8398,5.8624,55800
2001-06-19,5.9962,5.9962,5.8103,5.8624,161600
2001-06-20,5.8851,5.9532,5.8647,5.9418,113800
2001-06-21,5.9396,6.1323,5.9396,6.1142,225000
2001-06-22,6.0870,6.1074,6.0529,6.0756,105200
2001-06-25,6.1119,6.1459,6.0779,6.1301,62200
2001-06-26,6.1006,6.1006,5.9259,5.9441,144000
2001-06-27,5.8398,5.8398,5.6765,5.7105,582000
2001-06-28,5.6833,5.7536,5.6719,5.6855,124000
2001-06-29,5.7241,5.8262,5.7173,5.8035,132200
2001-07-02,5.8171,5.8556,5.7264,5.7377,76000
2001-07-03,5.7944,5.9350,5.7785,5.8466,116200
2001-07-05,5.8692,5.9191,5.8692,5.8715,117000
2001-07-06,5.8692,5.8715,5.7445,5.7717,72800
2001-07-09,5.7695,5.8511,5.7490,5.8466,244800
2001-07-10,5.8602,5.9214,5.8511,5.8851,219600
2001-07-11,5.8579,5.8624,5.8194,5.8375,202800
2001-07-12,5.8738,5.9418,5.8738,5.9327,125000
2001-07-13,5.9327,5.9962,5.9123,5.9962,91800
2001-07-16,5.9758,5.9872,5.8965,5.8965,104200
2001-07-17,5.8670,5.9282,5.8534,5.9191,46200
2001-07-18,5.8919,5.9033,5.7785,5.8307,73600
2001-07-19,5.8624,5.8692,5.7196,5.7513,77800
2001-07-20,5.7468,5.7740,5.4656,5.7695,78800
2001-07-23,5.7627,5.7785,5.6946,5.7332,67800
2001-07-24,5.7150,5.7763,5.7105,5.7264,62400
2001-07-25,5.7173,5.7400,5.6243,5.6992,100400
2001-07-26,5.6878,5.7196,5.6130,5.7037,175400
2001-07-27,5.6719,5.7422,5.6719,5.7422,72000
2001-07-30,5.7513,5.8466,5.7445,5.7559,62400
2001-07-31,5.7649,5.8216,5.7309,5.8057,92600
2001-08-01,5.8012,5.8216,5.7422,5.7649,71600
2001-08-02,5.7672,5.7831,5.6606,5.7286,106400
2001-08-03,5.7354,5.7695,5.6810,5.7695,41200
2001-08-06,5.7490,5.7604,5.6946,5.7128,33000
2001-08-07,5.7128,5.8080,5.7128,5.7831,95200
2001-08-08,5.7604,5.8284,5.7196,5.7196,80000
2001-08-09,5.7309,5.7740,5.7173,5.7627,48000
2001-08-10,5.7513,5.7649,5.7150,5.7196,46800
2001-08-13,5.7377,5.7831,5.6697,5.7060,502600
2001-08-14,5.7377,5.8012,5.7264,5.7876,74200
2001-08-15,5.7717,5.8057,5.7513,5.7536,311200
2001-08-16,5.7536,5.8057,5.7490,5.7944,76200
2001-08-17,5.7286,5.7831,5.7128,5.7377,84000
2001-08-20,5.6969,5.8398,5.6697,5.8080,118800
2001-08-21,5.7989,5.8080,5.7264,5.7400,64000
2001-08-22,5.7400,5.7876,5.7105,5.7672,49000
2001-08-23,5.8511,6.0325,5.8488,6.0031,189000
2001-08-24,5.9917,6.1278,5.9917,6.1187,164600
2001-08-27,6.1550,6.3636,6.1437,6.3432,291400
2001-08-28,6.3931,6.5496,6.2253,6.2253,349000
2001-08-29,6.2843,6.2888,6.0870,6.1006,254000
2001-08-30,6.0892,6.1754,6.0529,6.1550,128400
2001-08-31,6.1278,6.1981,6.0938,6.0938,309200
2001-09-04,6.0711,6.2162,6.0711,6.1255,64000
2001-09-05,6.1187,6.1867,6.0915,6.1595,95600
2001-09-06,6.1119,6.2366,6.1119,6.1731,109200
2001-09-07,6.1187,6.1210,6.0552,6.0870,72200
2001-09-10,6.0552,6.1369,5.9894,6.1278,81000
2001-09-17,5.6810,5.8171,5.6402,5.7354,239600
2001-09-18,5.7449,5.8180,5.6741,5.6855,113200
2001-09-19,5.6764,5.7061,5.4640,5.5302,188000
2001-09-20,5.4137,5.5074,5.3269,5.3269,168800
2001-09-21,5.2470,5.3269,5.1213,5.2104,214400
2001-09-24,5.3018,5.4571,5.2767,5.4320,169800
2001-09-25,5.4594,5.5188,5.3772,5.4457,168800
2001-09-26,5.4640,5.5279,5.4388,5.5051,230000
2001-09-27,5.4503,5.5051,5.4092,5.5051,96200
2001-09-28,5.5325,5.6284,5.5325,5.6239,149200
2001-10-01,5.6193,5.7244,5.5805,5.7038,83600
2001-10-02,5.7038,5.7724,5.6536,5.7130,74400
2001-10-03,5.6810,5.9048,5.6673,5.8340,109600
2001-10-04,5.8523,5.8706,5.6810,5.6810,124000
2001-10-05,5.6810,5.6810,5.5576,5.6330,151800
2001-10-08,5.6650,5.6650,5.5965,5.5987,78200
2001-10-09,5.5987,5.5987,5.5416,5.5713,97800
2001-10-10,5.5850,5.6216,5.5234,5.5439,45800
2001-10-11,5.5508,5.5508,5.3932,5.4092,219400
2001-10-12,5.4137,5.4183,5.3178,5.3817,156000
2001-10-15,5.3817,5.4251,5.3635,5.4092,63000
2001-10-16,5.4046,5.4274,5.3703,5.3863,66200
2001-10-17,5.3680,5.4206,5.3224,5.3292,96800
2001-10-18,5.3338,5.3338,5.2721,5.2858,63800
2001-10-19,5.2767,5.2995,5.2561,5.2995,62600
2001-10-22,5.2767,5.2767,5.1670,5.2104,67200
2001-10-23,5.2515,5.3155,5.1670,5.1670,73800
2001-10-24,5.2013,5.2333,5.1442,5.1921,88200
2001-10-25,5.1830,5.2675,5.1419,5.2675,82600
2001-10-26,5.2424,5.3658,5.2333,5.3383,59800
2001-10-29,5.3109,5.3109,5.1579,5.1762,40800
2001-10-30,5.1259,5.1853,5.0711,5.1328,61000
2001-10-31,5.1510,5.1784,5.1076,5.1419,118200
2001-11-01,5.1510,5.3520,5.0871,5.3520,178400
2001-11-02,5.4023,5.4640,5.3726,5.4000,248800
2001-11-05,5.4251,5.5188,5.4251,5.4914,111800
2001-11-06,5.4868,5.5622,5.4571,5.5416,78800
2001-11-07,5.4891,5.6650,5.4640,5.4731,151000
2001-11-08,5.4708,5.5713,5.4411,5.4594,89400
2001-11-09,5.4640,5.5394,5.4206,5.5325,59600
2001-11-12,5.4937,5.5394,5.4229,5.5119,51600
2001-11-13,5.5622,5.6056,5.5394,5.5713,50200
2001-11-14,5.5942,5.6559,5.5416,5.6147,81000
2001-11-15,5.5965,5.7061,5.5531,5.5531,117800
2001-11-16,5.5850,5.5850,5.4092,5.4914,107400
2001-11-19,5.5051,5.6193,5.5051,5.5873,60000
2001-11-20,5.5416,5.5508,5.4617,5.4914,129000
2001-11-21,5.4708,5.5051,5.4000,5.4503,90400
2001-11-23,5.4937,5.5325,5.4777,5.5279,160200
2001-11-26,5.5439,5.6855,5.5439,5.6604,114800
2001-11-27,5.6696,5.7084,5.6444,5.6787,100400
2001-11-28,5.6536,5.6993,5.6010,5.6010,163400
2001-11-29,5.6262,5.7678,5.6262,5.7381,120800
2001-11-30,5.7107,5.7564,5.7061,5.7404,66400
2001-12-03,5.6604,5.7107,5.6170,5.6718,63200
2001-12-04,5.6718,5.8020,5.6718,5.7998,80600
2001-12-05,5.7998,5.9300,5.7998,5.9277,104800
2001-12-06,5.9208,6.0122,5.9208,5.9437,82000
2001-12-07,5.9277,6.0236,5.9277,5.9825,75000
2001-12-10,5.9277,6.0008,5.9071,5.9071,33600
2001-12-11,5.8934,5.9482,5.7883,5.8637,60400
2001-12-12,5.8637,5.9916,5.8637,5.9825,49200
2001-12-13,5.9277,6.0008,5.8683,5.8980,65600
2001-12-14,5.9277,5.9345,5.8592,5.9071,36200
2001-12-17,5.9094,6.0807,5.9094,6.0807,61600
2001-12-18,6.0555,6.1107,6.0532,6.0739,72600
2001-12-19,6.0256,6.0854,5.9980,6.0003,122200
2001-12-20,5.9957,5.9980,5.9037,5.9152,84200
2001-12-21,5.9336,5.9451,5.8370,5.8692,89600
2001-12-24,5.8163,5.8485,5.7864,5.8347,40800
2001-12-26,5.8646,5.8876,5.8301,5.8531,45600
2001-12-27,5.8416,5.9704,5.8416,5.9359,87600
2001-12-28,5.9566,5.9796,5.9221,5.9566,64400
2001-12-31,5.9451,5.9543,5.8738,5.9198,52800
2002-01-02,5.9198,5.9198,5.7795,5.8163,153400
2002-01-03,5.8163,6.0072,5.8140,5.9750,108200
2002-01-04,5.9451,6.0670,5.9428,6.0256,120200
2002-01-07,6.0141,6.1222,6.0141,6.0969,94600
2002-01-08,6.0992,6.1613,6.0647,6.0946,90800
2002-01-09,6.0831,6.2165,6.0831,6.1659,89200
2002-01-10,6.1176,6.1682,6.1084,6.1084,39000
2002-01-11,6.0946,6.1360,6.0670,6.0762,49200
2002-01-14,6.0601,6.1107,6.0279,6.0762,78400
2002-01-15,6.0463,6.1751,6.0463,6.1406,96600
2002-01-16,6.1406,6.1406,6.0095,6.0348,102000
2002-01-17,6.0141,6.0509,5.9543,6.0509,81600
2002-01-18,6.0026,6.0578,5.9888,6.0003,53000
2002-01-22,6.0026,6.0923,6.0026,6.0463,94600
2002-01-23,6.0647,6.2326,6.0555,6.2326,159400
2002-01-24,6.2188,6.2556,6.1866,6.1981,50600
2002-01-25,6.1521,6.1866,6.1268,6.1406,52200
2002-01-28,6.1291,6.2004,6.1038,6.1912,54800
2002-01-29,6.2464,6.3039,6.0854,6.0854,96800
2002-01-30,6.0854,6.0854,5.9796,6.0647,665800
2002-01-31,6.0992,6.1705,6.0785,6.1521,61400
2002-02-01,6.1544,6.2349,6.1544,6.2211,51400
2002-02-04,6.1751,6.1751,6.0555,6.0693,238600
2002-02-05,5.8876,6.0187,5.8876,5.9980,86200
2002-02-06,5.9865,5.9865,5.8301,5.8646,132200
2002-02-07,5.8646,6.0141,5.8646,5.9727,121400
2002-02-08,5.9681,6.0256,5.9635,5.9865,220800
2002-02-11,6.0256,6.1107,6.0256,6.0555,62600
2002-02-12,6.0026,6.0716,5.9681,6.0026,207800
2002-02-13,6.0026,6.0302,5.9566,6.0302,28800
2002-02-14,6.0141,6.0969,6.0026,6.0371,68800
2002-02-15,6.0394,6.0463,5.9750,5.9980,34200
2002-02-19,5.9842,5.9934,5.9152,5.9520,46200
2002-02-20,5.9221,5.9267,5.8669,5.9175,73200
2002-02-21,5.9106,5.9106,5.8071,5.8071,77800
2002-02-22,5.8508,5.9014,5.8324,5.8370,24800
2002-02-25,5.8186,5.9865,5.8186,5.9773,77600
2002-02-26,5.9451,6.0463,5.9451,5.9911,64600
2002-02-27,5.9796,6.1107,5.9336,6.0371,114800
2002-02-28,6.0716,6.1314,6.0647,6.0900,114000
2002-03-01,6.1222,6.2096,6.1222,6.1751,104800
2002-03-04,6.2188,6.3568,6.2050,6.3246,159000
2002-03-05,6.3361,6.3476,6.2510,6.2786,60600
2002-03-06,6.2556,6.3982,6.2303,6.3683,143400
2002-03-07,6.3683,6.3936,6.3131,6.3315,88400
2002-03-08,6.3476,6.3936,6.2924,6.3108,95400
2002-03-11,6.3200,6.3570,6.2690,6.3200,65800
2002-03-12,6.2688,6.3201,6.2642,6.3014,53600
2002-03-13,6.2572,6.3084,6.2362,6.2758,32200
2002-03-14,6.2711,6.3317,6.2618,6.3178,96000
2002-03-15,6.2921,6.3853,6.2921,6.3853,43600
2002-03-18,6.3714,6.4319,6.3714,6.4040,150800
2002-03-19,6.3993,6.4576,6.3783,6.4203,37600
2002-03-20,6.4086,6.4319,6.3923,6.4133,61600
2002-03-21,6.3970,6.4226,6.3783,6.3853,54600
2002-03-22,6.3714,6.3970,6.3387,6.3760,33400
2002-03-25,6.3667,6.3947,6.3224,6.3271,38400
2002-03-26,6.2688,6.3154,6.2665,6.3084,27200
2002-03-27,6.3154,6.3644,6.3108,6.3457,73800
2002-03-28,6.3271,6.4949,6.3271,6.3900,138400
2002-04-01,6.3154,6.3853,6.3084,6.3690,45000
2002-04-02,6.3480,6.4622,6.3480,6.3970,37200
2002-04-03,6.4086,6.4483,6.3900,6.4156,47600
2002-04-04,6.3853,6.4622,6.3644,6.3900,55800
2002-04-05,6.4203,6.4436,6.3970,6.4133,95800
2002-04-08,6.3853,6.4552,6.3783,6.4180,98400
2002-04-09,6.4110,6.4110,6.3271,6.3923,56000
2002-04-10,6.4086,6.5088,6.3923,6.5088,87200
2002-04-11,6.5135,6.5997,6.4343,6.4552,80800
2002-04-12,6.4995,6.5182,6.4436,6.4436,51200
2002-04-15,6.4203,6.4832,6.3830,6.4716,31000
2002-04-16,6.5112,6.5834,6.4949,6.5228,42600
2002-04-17,6.5112,6.5508,6.5112,6.5345,34000
2002-04-18,6.5368,6.5508,6.4762,6.5368,69400
2002-04-19,6.5368,6.6650,6.5368,6.6650,98200
2002-04-22,6.6184,6.6393,6.5764,6.5904,41000
2002-04-23,6.5718,6.5788,6.4180,6.4436,60200
2002-04-24,6.4552,6.4599,6.3760,6.3783,50200
2002-04-25,6.3737,6.4692,6.3108,6.3480,53000
2002-04-26,6.3038,6.3574,6.2455,6.2898,35600
2002-04-29,6.2502,6.2642,6.1709,6.1966,72000
2002-04-30,6.2129,6.2572,6.1779,6.1966,72400
2002-05-01,6.0008,6.0544,5.9798,6.0521,164400
2002-05-02,6.0521,6.1546,6.0428,6.0917,43400
2002-05-03,6.0917,6.1336,6.0707,6.1150,35000
2002-05-06,6.1057,6.1057,5.9705,5.9705,89200
2002-05-07,5.9612,5.9938,5.9449,5.9752,167800
2002-05-08,6.0521,6.0894,5.9938,6.0125,67600
2002-05-09,6.0125,6.0125,5.9076,5.9495,31600
2002-05-10,5.9822,6.0800,5.9565,6.0404,58000
2002-05-13,6.0311,6.1383,6.0311,6.0824,147400
2002-05-14,6.1103,6.1103,6.0125,6.0544,165800
2002-05-15,6.0241,6.1103,6.0125,6.0498,65200
2002-05-16,6.0311,6.0754,6.0148,6.0195,87200
2002-05-17,5.8843,5.9216,5.8260,5.8284,308000
2002-05-20,5.8377,5.8493,5.7981,5.8237,48200
2002-05-21,5.7981,5.9123,5.7864,5.9053,189200
2002-05-22,5.9309,5.9309,5.8027,5.8260,98600
2002-05-23,5.8377,5.8633,5.8027,5.8400,84000
2002-05-24,5.8214,5.8400,5.8074,5.8260,24000
2002-05-28,5.8517,5.8866,5.7818,5.8447,63000
2002-05-29,5.8260,5.8260,5.7631,5.7794,63600
2002-05-30,5.7608,5.9123,5.7515,5.8796,99800
2002-05-31,5.8610,5.9472,5.8610,5.8959,67600
2002-06-03,5.8750,5.8750,5.7771,5.7864,94400
2002-06-04,5.7794,5.7864,5.6862,5.7328,73800
2002-06-05,5.6885,5.7095,5.6513,5.6885,80000
2002-06-06,5.6746,5.7188,5.6396,5.6396,41800
2002-06-07,5.6186,5.6792,5.6140,5.6419,44200
2002-06-10,5.6513,5.6979,5.5860,5.6116,64600
2002-06-11,5.5813,5.6046,5.4532,5.4625,148800
2002-06-12,5.4532,5.5231,5.3809,5.4112,125200
2002-06-13,5.3949,5.4229,5.3623,5.3669,54000
2002-06-14,5.3250,5.3297,5.2364,5.3203,210800
2002-06-17,5.3203,5.3763,5.2458,5.3716,180200
2002-06-18,5.4121,5.4121,5.2993,5.3064,85000
2002-06-19,5.2735,5.3228,5.2147,5.2288,159400
2002-06-20,5.2382,5.3627,5.2030,5.2688,230800
2002-06-21,5.2805,5.3463,5.2312,5.2523,110000
2002-06-24,5.2735,5.2735,5.1678,5.1819,104000
2002-06-25,5.2147,5.2312,5.0973,5.1560,164000
2002-06-26,5.0550,5.3510,5.0550,5.3439,508600
2002-06-27,5.4355,5.5906,5.4308,5.5225,156000
2002-06-28,5.5671,5.6352,5.5131,5.5201,102600
2002-07-01,5.4966,5.5436,5.4849,5.4990,31000
2002-07-02,5.5084,5.5107,5.2147,5.3110,142600
2002-07-03,5.2829,5.3392,5.1889,5.3134,139400
2002-07-05,5.3392,5.4473,5.3392,5.4473,34600
2002-07-08,5.4473,5.4590,5.3463,5.3627,89800
2002-07-09,5.3557,5.3745,5.1866,5.2147,96000
2002-07-10,5.1866,5.2100,5.0386,5.0832,189400
2002-07-11,5.0808,5.0808,5.0057,5.0621,89800
2002-07-12,5.0621,5.0621,4.9681,4.9681,76600
2002-07-15,4.9845,4.9845,4.8671,4.9399,154000
2002-07-16,4.8929,4.9728,4.8812,4.9446,85200
2002-07-17,4.9564,4.9869,4.8718,4.9258,129800
2002-07-18,4.8741,5.1349,4.8741,5.0973,252200
2002-07-19,5.0503,5.0503,4.7355,4.7543,209400
2002-07-22,4.6980,4.7097,4.5288,4.5453,444000
2002-07-23,4.5335,4.6557,4.4560,4.4772,320800
2002-07-24,4.3456,4.8553,4.3339,4.8272,365400
2002-07-25,4.8037,4.9564,4.7355,4.7473,240000
2002-07-26,4.7567,4.7872,4.6228,4.6416,99800
2002-07-29,4.6980,4.8624,4.6980,4.7449,240600
2002-07-30,4.7097,4.8084,4.6862,4.7778,130200
2002-07-31,4.7590,4.9023,4.7309,4.8788,208600
2002-08-01,4.8530,4.9587,4.8084,4.9117,180600
2002-08-02,4.8953,4.9376,4.8553,4.9164,126200
2002-08-05,4.9329,4.9564,4.6815,4.6980,95600
2002-08-06,4.8506,4.9845,4.8506,4.9681,147400
2002-08-07,4.9564,5.0668,4.8906,4.9892,124200
2002-08-08,5.0409,5.1184,4.9892,5.0855,124600
2002-08-09,5.0738,5.1936,5.0691,5.1678,75000
2002-08-12,5.1584,5.1584,5.0691,5.0973,252000
2002-08-13,5.0762,5.1607,5.0762,5.0902,76200
2002-08-14,5.0738,5.1278,4.9916,5.1278,343200
2002-08-15,5.1161,5.2030,5.0762,5.1396,86200
2002-08-16,5.1372,5.2171,5.0973,5.1584,45400
2002-08-19,5.1631,5.2171,5.1396,5.1819,90600
2002-08-20,5.1819,5.2970,5.1819,5.2735,119200
2002-08-21,5.2970,5.3768,5.2171,5.2641,179800
2002-08-22,5.2547,5.3087,5.1678,5.2124,208000
2002-08-23,5.1959,5.1959,5.1255,5.1302,86800
2002-08-26,5.1490,5.2382,5.1137,5.2006,72000
2002-08-27,5.2171,5.2641,5.1866,5.2100,66000
2002-08-28,5.2006,5.2006,5.2006,5.2006,300800
2002-08-29,5.1725,5.2382,5.1443,5.2241,40000
2002-08-30,5.2006,5.2782,5.1913,5.2077,45800
2002-09-03,5.1654,5.1654,5.1020,5.1020,106800
2002-09-04,5.0973,5.1090,5.0080,5.0456,69400
