date,open,high,low,close,volume
2006-04-11,19.1674,19.1865,18.8291,19.1007,47974
2006-04-12,19.1055,19.1055,18.7862,18.8243,58262
2006-04-13,18.7623,18.9148,18.6241,18.8958,21492
2006-04-17,18.9434,19.2103,18.9434,19.1388,35344
2006-04-18,19.2580,19.2961,19.1817,19.2675,44104
2006-04-19,19.2675,19.4438,19.2151,19.3009,36465
2006-04-20,19.1865,19.3676,19.1865,19.2627,45937
2006-04-21,19.3819,19.4295,19.2818,19.3581,23529
2006-04-24,19.3962,19.3962,19.2723,19.3485,40539
2006-04-25,19.4105,19.5963,19.4105,19.5344,31372
2006-04-26,19.6488,19.8203,19.6488,19.6964,43085
2006-04-27,19.6869,19.8727,19.6297,19.8727,34529
2006-04-28,19.8727,19.9681,19.7965,19.9013,59586
2006-05-01,19.9109,19.9538,19.7250,19.7965,24242
2006-05-02,19.7774,19.8584,19.7727,19.8394,29437
2006-05-03,19.8489,19.8489,19.5010,19.6011,39826
2006-05-04,19.5868,19.5868,19.3866,19.4343,57854
2006-05-05,19.4343,19.7298,19.4343,19.7202,43900
2006-05-08,19.7012,19.7202,19.3152,19.4486,44104
2006-05-09,19.4152,19.5868,19.3104,19.3628,54391
2006-05-10,19.3247,19.5391,19.2532,19.4009,49604
2006-05-11,19.3962,19.3962,18.7909,18.8434,135673
2006-05-12,18.8434,19.0816,18.3954,18.9101,583842
2006-05-15,18.6813,18.9768,18.6384,18.9577,73744
2006-05-16,19.0769,19.1341,18.6766,18.7719,61623
2006-05-17,18.7528,18.7528,18.4192,18.5574,128441
2006-05-18,18.5431,18.5431,18.1047,18.2715,383693
2006-05-19,18.2429,18.3859,17.9998,18.2572,66818
2006-05-22,18.1380,18.3334,18.1095,18.2524,21492
2006-05-23,18.2048,18.2048,17.7949,17.8188,378703
2006-05-24,17.8235,18.0856,17.6281,17.9617,101755
2006-05-25,18.2810,18.4335,18.2191,18.4335,459373
2006-05-26,18.6146,18.6432,18.4431,18.5002,312801
2006-05-30,19.0197,19.2532,19.0054,19.1293,110718
2006-05-31,19.3485,19.3485,19.1198,19.1817,126608
2006-06-01,19.1341,19.3771,18.8624,19.3533,47465
2006-06-02,19.4200,19.5106,19.3581,19.4391,36261
2006-06-05,19.4152,19.4343,19.2008,19.2008,43289
2006-06-06,19.1770,19.4486,19.0102,19.3104,83522
2006-06-07,19.3104,19.5487,19.2913,19.3676,54799
2006-06-08,19.1198,19.2008,18.8481,19.0245,85865
2006-06-09,19.1913,19.3771,19.1579,19.2580,41252
2006-06-12,19.3771,19.6821,19.3771,19.5439,67735
2006-06-13,19.4724,19.6297,18.9577,19.0149,76698
2006-06-14,19.0531,19.2532,18.9196,19.1770,61929
2006-06-15,19.1674,19.2627,18.9577,19.2103,72522
2006-06-16,19.2008,19.3056,19.0054,19.0102,35548
2006-06-19,18.9577,19.2389,18.9148,19.1865,84133
2006-06-20,19.1960,19.2675,19.0149,19.1198,65799
2006-06-21,19.3581,19.4915,19.1579,19.2246,60605
2006-06-22,19.0864,19.2913,19.0531,19.2199,37483
2006-06-23,19.0769,19.0769,18.9053,18.9530,443687
2006-06-26,18.9768,19.0769,18.8481,19.0769,445317
2006-06-27,19.0626,19.1388,18.9768,18.9959,445215
2006-06-28,19.0006,19.0578,18.7623,19.0006,69466
2006-06-29,19.1905,19.3203,19.0607,19.2818,459678
2006-06-30,19.3347,19.3587,19.0462,19.1087,77207
2006-07-03,19.1809,19.4597,19.0751,19.4452,33613
2006-07-05,19.3010,19.3010,19.1136,19.1712,451428
2006-07-06,19.1616,19.4693,19.1520,19.3731,34529
2006-07-07,19.2770,19.4212,19.2289,19.3828,43493
2006-07-10,19.2722,19.4645,19.1376,19.4501,26177
2006-07-11,19.4212,19.6375,19.4116,19.5558,55104
2006-07-12,19.5174,19.5174,19.2818,19.3683,24140
2006-07-13,19.3299,19.4549,19.1857,19.2626,88106
2006-07-14,19.2770,19.3731,19.1760,19.3491,70077
2006-07-17,19.2962,19.3155,19.0751,19.1184,45734
2006-07-18,19.1184,19.1520,18.9501,19.0126,28011
2006-07-19,19.0366,19.4837,19.0366,19.3491,27399
2006-07-20,19.4597,19.5654,19.4020,19.4212,43696
2006-07-21,19.4501,19.4837,19.3876,19.4164,28011
2006-07-24,19.4164,19.5895,19.4116,19.5750,27705
2006-07-25,19.5895,19.6664,19.4452,19.5222,46548
2006-07-26,19.5318,19.8923,19.5318,19.8731,47261
2006-07-27,19.9164,20.0462,19.6568,19.7096,75374
2006-07-28,19.7962,19.9500,19.6135,19.6520,41150
2006-07-31,19.7241,19.8106,19.3491,19.3731,54391
2006-08-01,19.3443,19.4404,19.2289,19.4308,24140
2006-08-02,19.5222,19.7096,19.5222,19.5654,19455
2006-08-03,19.4789,19.8875,19.4693,19.7721,25668
2006-08-04,19.8058,19.8683,19.6616,19.7145,15380
2006-08-07,19.7241,19.8394,19.6616,19.8298,18130
2006-08-08,19.8587,19.9404,19.7193,19.8683,41354
2006-08-09,19.9500,20.1086,19.8779,19.9116,28724
2006-08-10,19.8394,19.9308,19.6664,19.7769,23020
2006-08-11,19.7914,19.8202,19.6904,19.7096,26483
2006-08-14,19.7577,19.9116,19.6135,19.6616,27196
2006-08-15,19.7433,19.8875,19.7048,19.8827,22714
2006-08-16,20.1086,20.2721,20.1086,20.2481,42067
2006-08-17,20.2769,20.6182,20.1759,20.5461,52049
2006-08-18,20.5509,20.5701,20.2769,20.4452,32289
2006-08-21,20.6230,20.8826,20.6134,20.8682,55817
2006-08-22,20.9163,21.1230,20.9163,21.0653,48178
2006-08-23,21.2864,21.4306,21.2191,21.3297,40946
2006-08-24,21.3681,21.4018,21.2095,21.2912,220316
2006-08-25,21.2912,21.2912,20.8393,20.8970,118765
2006-08-28,20.9451,21.2383,20.9355,21.1807,36566
2006-08-29,21.1710,21.1710,20.6663,20.7384,56938
2006-08-30,20.6999,20.7432,20.4980,20.6374,40335
2006-08-31,20.6230,20.7624,20.5365,20.5990,35548
2006-09-01,20.6086,20.7624,20.5461,20.6423,26585
2006-09-05,20.5221,20.5509,20.4307,20.4788,34631
2006-09-06,20.4644,20.4692,20.2625,20.3106,56123
2006-09-07,20.1904,20.1904,19.8731,20.0654,862317
2006-09-08,19.8875,19.9933,19.8635,19.9212,39520
2006-09-11,19.9164,20.0846,19.8539,19.9740,41965
2006-09-12,20.0942,20.2625,20.0558,20.0942,58364
2006-09-13,20.0846,20.1183,19.8875,20.1183,45835
2006-09-14,20.1856,20.2577,20.0510,20.0942,34326
2006-09-15,20.1183,20.3827,20.1086,20.2673,34733
2006-09-18,20.3057,20.5990,20.3009,20.5990,56836
2006-09-19,20.4788,20.5173,20.2961,20.5173,38807
2006-09-20,20.5269,20.8009,20.5269,20.5749,209723
2006-09-21,20.5749,20.7432,20.5221,20.6086,37992
2006-09-22,20.7096,20.7432,20.5605,20.6374,20779
2006-09-25,20.6663,20.9884,20.6567,20.9211,43493
2006-09-26,20.9643,20.9932,20.7720,20.8393,30557
2006-09-27,20.8393,20.9499,20.7192,20.9499,33918
2006-09-28,21.0557,21.1326,20.9547,21.0893,29437
2006-09-29,21.0329,21.0329,20.8294,20.8730,47261
2006-10-02,20.8633,21.1977,20.8294,21.1832,33002
2006-10-03,21.1056,21.1250,20.9118,20.9602,41557
2006-10-04,20.8051,21.0717,20.8051,21.0717,31168
2006-10-05,21.0572,21.0572,20.8439,20.8972,52965
2006-10-06,20.9166,20.9166,20.6888,20.7421,36261
2006-10-09,20.7518,20.9069,20.7276,20.8875,8149
2006-10-10,20.8730,20.8730,20.4659,20.5289,66309
2006-10-11,20.4998,20.4998,20.0685,20.1945,32085
2006-10-12,20.1945,20.2527,20.0879,20.2139,47873
2006-10-13,20.1121,20.3351,20.0394,20.3205,37789
2006-10-16,20.3544,20.4174,20.1994,20.3835,32390
2006-10-17,20.3835,20.3835,20.0927,20.1218,27603
2006-10-18,20.1654,20.2672,20.0588,20.1557,15075
2006-10-19,20.1751,20.4611,20.1267,20.4368,24955
2006-10-20,20.5677,20.6501,20.5434,20.6113,38807
2006-10-23,20.5919,20.8875,20.5919,20.8439,76392
2006-10-24,20.8342,20.9699,20.7082,20.9699,51947
2006-10-25,20.9360,21.0765,20.8197,21.0378,24751
2006-10-26,21.0620,21.2122,21.0184,21.1299,116829
2006-10-27,21.1492,21.2365,20.9408,20.9796,32390
2006-10-30,20.9360,21.1638,20.8391,21.0959,21899
2006-10-31,21.1541,21.3722,21.1541,21.2801,51234
2006-11-01,21.2268,21.4642,20.9360,21.3673,43595
2006-11-02,21.4497,21.9634,21.4497,21.8083,56123
2006-11-03,22.0797,22.0797,21.6242,21.8956,42882
2006-11-06,21.8810,22.0943,21.7793,22.0216,17927
2006-11-07,22.0216,22.1136,21.6775,21.7163,35344
2006-11-08,21.6969,21.9150,21.6872,21.9101,35650
2006-11-09,21.8762,22.0458,21.6969,21.9392,43595
2006-11-10,21.9392,21.9731,21.8083,21.8762,23020
2006-11-13,21.8277,22.1233,21.7938,22.0797,34326
2006-11-14,22.1185,22.2542,22.0846,22.1282,28724
2006-11-15,22.1718,22.3608,22.0603,22.3608,42270
2006-11-16,22.4723,22.7194,22.2687,22.3414,35548
2006-11-17,22.3463,22.3463,22.0022,22.1233,35752
2006-11-20,22.1379,22.1863,21.9780,22.1088,34224
2006-11-21,22.0943,22.3269,21.9586,22.1767,28520
2006-11-22,22.2833,22.4287,22.2009,22.2784,26686
2006-11-24,22.4384,22.5401,22.3947,22.4432,21390
2006-11-27,22.4529,22.4917,22.0846,22.3996,64068
2006-11-28,22.3027,22.5401,22.2493,22.4965,47363
2006-11-29,22.4868,22.4868,22.0797,22.1233,75679
2006-11-30,22.0894,22.2057,21.9295,22.0410,62845
2006-12-01,22.0846,22.0846,21.4449,21.6145,116320
2006-12-04,21.7114,21.8616,21.6969,21.8229,61521
2006-12-05,21.8035,22.0313,21.7308,21.9198,48687
2006-12-06,21.9053,22.0022,21.5999,21.6242,34428
2006-12-07,21.6726,21.8616,21.6436,21.7647,34733
2006-12-08,21.7793,21.7793,21.5030,21.7550,86782
2006-12-11,21.8471,21.8907,21.7163,21.8423,80772
2006-12-12,21.6872,21.8810,21.6339,21.8665,47261
2006-12-13,21.9440,21.9973,21.6775,21.7889,38705
2006-12-14,21.7453,21.9731,21.6339,21.9537,26992
2006-12-15,22.0361,22.1136,21.9586,21.9925,35752
2006-12-18,22.1185,22.3366,21.9246,22.1233,453771
2006-12-19,22.0313,22.1524,21.9780,22.1088,412519
2006-12-20,22.1573,22.3027,22.1379,22.1767,399889
2006-12-21,22.0991,22.0991,21.9537,22.0313,392351
2006-12-22,22.0216,22.0216,21.8762,21.9634,33613
2006-12-26,21.9973,22.1136,21.9295,22.0410,7741
2006-12-27,22.0216,22.0216,21.9053,21.9586,395509
2006-12-28,22.0609,22.0609,21.9388,21.9925,380128
2006-12-29,21.9436,21.9436,21.8313,21.8850,34020
2007-01-03,21.8948,21.9290,21.5528,21.7043,117237
2007-01-04,21.7189,21.7434,21.6310,21.7385,392148
2007-01-05,21.7189,21.7385,21.5577,21.6847,72929
2007-01-08,21.6847,21.6994,21.5773,21.6017,61012
2007-01-09,21.5626,21.5675,21.3330,21.3965,208093
2007-01-10,21.3867,21.3867,21.0399,21.0643,60706
2007-01-11,21.0936,21.2060,20.9666,21.0008,76698
2007-01-12,21.2207,21.3721,21.1620,21.2988,66410
2007-01-16,21.4551,21.6066,21.3428,21.4307,131802
2007-01-17,21.5040,21.5138,21.3135,21.4405,58466
2007-01-18,21.4649,21.5675,21.3819,21.3819,46141
2007-01-19,21.3965,21.5138,21.3330,21.3623,44817
2007-01-22,21.3867,21.3867,20.9373,20.9666,95440
2007-01-23,20.9617,21.0741,20.8445,20.9715,119376
2007-01-24,21.2011,21.4112,21.0253,21.2744,822593
2007-01-25,21.4209,21.4209,21.1620,21.1865,300477
2007-01-26,21.2793,21.4209,21.1865,21.2304,199944
2007-01-29,21.3477,21.3477,20.9959,21.0350,189046
2007-01-30,21.0741,21.1425,20.8836,21.0936,201065
2007-01-31,21.0301,21.2304,20.9764,21.0936,147590
2007-02-01,21.1376,21.4454,21.0741,21.4161,123858
2007-02-02,21.3477,21.4307,21.1181,21.1571,150544
2007-02-05,21.1571,21.3867,21.1523,21.3867,82911
2007-02-06,21.3867,21.4747,21.3379,21.3672,177638
2007-02-07,21.4844,21.4942,21.2402,21.2890,141275
2007-02-08,21.2890,21.3281,21.1913,21.3281,240381
2007-02-09,21.3819,21.4942,21.3037,21.3721,75374
2007-02-12,21.4112,21.4942,21.1962,21.2744,100532
2007-02-13,21.3330,21.5235,21.3330,21.4844,68957
2007-02-14,21.5480,21.5968,21.4698,21.5577,71809
2007-02-15,21.6017,21.6896,21.5235,21.6896,66105
2007-02-16,21.6994,21.6994,21.5138,21.5577,106746
2007-02-20,21.4796,21.6066,21.3819,21.6066,87189
2007-02-21,21.6847,21.7775,21.6652,21.7531,84541
2007-02-22,21.8166,21.9778,21.6017,21.7434,137710
2007-02-23,21.8411,21.8801,21.7043,21.7434,49299
2007-02-26,21.7824,21.8557,21.7531,21.8362,58567
2007-02-27,21.6212,21.7482,21.1718,21.2793,233048
2007-02-28,21.2842,21.3721,21.1718,21.2304,124876
2007-03-01,21.0546,21.0546,20.5416,20.8201,211963
2007-03-02,20.7615,20.9227,20.6051,20.7859,112450
2007-03-05,20.4732,20.7028,20.4732,20.5221,124163
2007-03-06,20.9764,21.1327,20.8543,21.0448,193222
2007-03-07,21.0936,21.4161,20.9569,21.3965,157878
2007-03-08,21.5186,21.6408,21.4942,21.6408,102875
2007-03-09,21.7873,22.0169,21.7482,21.9925,122635
2007-03-12,21.9827,22.1830,21.9681,22.1097,118968
2007-03-13,22.1097,22.1586,21.7629,21.8362,107968
2007-03-14,21.7140,21.8801,21.5284,21.7238,110514
2007-03-15,21.8264,21.9436,21.7385,21.8704,129052
2007-03-16,21.8704,22.1097,21.8704,21.9778,76392
2007-03-19,22.0951,22.2172,21.9681,22.1732,63457
2007-03-20,22.3247,22.7057,22.3198,22.5836,128237
2007-03-21,22.5885,22.9597,22.5592,22.9597,131395
2007-03-22,22.9890,23.0232,22.6520,22.7008,106134
2007-03-23,22.7692,22.8865,22.6031,22.7594,120904
2007-03-26,22.8376,22.9158,22.6813,22.7399,92791
2007-03-27,22.7399,22.8523,22.7301,22.8278,66105
2007-03-28,22.7204,22.7204,22.5738,22.5982,43493
2007-03-29,22.7350,22.8327,22.6862,22.8132,83726
2007-03-30,22.9519,22.9519,22.6664,22.7008,109801
2007-04-02,22.6959,22.7944,22.6713,22.7402,62438
2007-04-03,22.7944,22.9224,22.7156,22.7599,60706
2007-04-04,22.8288,22.8830,22.7402,22.8190,62947
2007-04-05,22.9962,23.0356,22.9076,22.9174,54391
2007-04-09,22.9618,23.0602,22.9273,22.9273,45326
2007-04-10,23.0799,23.0799,22.8190,22.8682,92588
2007-04-11,22.9174,23.0208,22.8928,22.9913,51438
2007-04-12,23.0258,23.1636,22.9568,23.0356,52354
2007-04-13,23.1045,23.1193,22.8781,22.9421,94727
2007-04-16,23.0553,23.3359,23.0454,23.2719,72624
2007-04-17,23.2621,23.3950,23.2079,23.3310,89124
2007-04-18,23.3310,23.6215,23.2867,23.6215,81180
2007-04-19,23.5033,23.5673,23.3901,23.4245,97273
2007-04-20,23.6313,23.7101,23.5230,23.5919,53271
2007-04-23,23.6608,23.7150,23.5968,23.6412,94217
2007-04-24,23.6855,24.0104,23.6264,23.7248,135062
2007-04-25,23.7888,23.9119,23.7790,23.8775,58058
2007-04-26,23.7888,23.9759,23.7248,23.7298,66410
2007-04-27,23.7741,23.9218,23.6953,23.9021,91976
2007-04-30,23.9858,24.0252,23.6264,23.7199,152377
2007-05-01,23.8332,23.8676,23.3999,23.4245,113977
2007-05-02,23.3556,23.4344,23.2128,23.4098,102366
2007-05-03,23.6215,23.7445,23.4639,23.5624,171832
2007-05-04,23.7150,24.0252,23.7150,23.8233,106644
2007-05-07,24.0202,24.0842,23.7839,23.9267,80059
2007-05-08,23.8332,23.8578,23.7101,23.8381,58669
2007-05-09,23.7790,23.7790,23.5181,23.6855,92893
2007-05-10,23.5624,23.5919,23.3605,23.4098,87087
2007-05-11,23.2867,23.4935,23.1784,23.4442,71401
2007-05-14,23.5673,23.8085,23.4836,23.7396,105014
2007-05-15,23.8775,24.0990,23.8430,24.0990,78939
2007-05-16,24.0350,24.2172,24.0005,24.1679,77411
2007-05-17,24.2467,24.3944,24.1039,24.3944,89634
2007-05-18,24.4338,24.5569,24.3452,24.3501,71809
2007-05-21,24.4978,24.5224,24.3796,24.4732,35955
2007-05-22,24.5126,24.5421,24.3747,24.4042,57956
2007-05-23,24.4682,24.5667,24.3895,24.5323,56836
2007-05-24,24.6307,24.6799,24.2713,24.2762,98495
2007-05-25,24.3993,24.5815,24.3747,24.4682,94828
2007-05-29,24.6996,25.1083,24.6652,24.9163,151664
2007-05-30,24.7932,24.9261,24.5766,24.9163,126811
2007-05-31,24.9556,25.0492,24.7243,24.8079,127321
2007-06-01,24.7833,25.0344,24.6258,25.0000,104097
2007-06-04,24.7833,24.8079,24.5815,24.6701,155433
2007-06-05,24.7144,24.7636,24.4682,24.4682,142803
2007-06-06,24.4682,24.5076,24.1532,24.1630,85152
2007-06-07,24.1975,24.2418,23.6067,23.7298,255252
2007-06-08,23.6067,24.1236,23.6018,24.0990,150340
2007-06-11,24.0695,24.1138,23.9809,23.9858,102162
2007-06-12,23.8824,24.2615,23.8676,23.9809,192000
2007-06-13,24.0645,24.4633,24.0202,24.4633,86272
2007-06-14,24.4338,24.4584,24.1729,24.3895,104301
2007-06-15,24.5076,24.5569,24.3649,24.4879,163276
2007-06-18,24.4436,24.5273,24.2762,24.3255,97782
2007-06-19,24.2959,24.3304,24.1138,24.3156,59179
2007-06-20,24.2221,24.3304,24.1089,24.2073,148405
2007-06-21,23.9956,24.1679,23.7692,24.0547,198620
2007-06-22,24.0744,24.1187,23.8282,23.9759,158285
2007-06-25,24.0350,24.2172,23.9710,24.0153,85559
2007-06-26,24.1827,24.3058,24.1187,24.1975,137812
2007-06-27,24.0744,24.3402,23.9759,24.2959,112551
2007-06-28,24.6756,24.8643,24.4818,24.6159,563776
2007-06-29,24.5771,24.5771,24.2665,24.4669,156146
2007-07-02,24.5521,24.6373,24.3767,24.5320,111737
2007-07-03,24.6222,24.8026,24.5220,24.6473,68549
2007-07-05,24.4268,24.6623,24.1713,24.5521,182832
2007-07-06,24.6523,24.7926,24.5270,24.5922,101144
2007-07-09,24.6673,24.7224,24.5120,24.5320,115811
2007-07-10,24.3767,24.7976,24.3767,24.6022,168369
2007-07-11,24.4619,24.4819,24.3016,24.4419,185175
2007-07-12,24.5621,24.8477,24.5220,24.8177,229585
2007-07-13,24.9129,24.9980,24.7726,24.8828,88921
2007-07-16,24.8427,24.8978,24.7475,24.8427,160322
2007-07-17,24.8427,24.8778,24.7174,24.7876,121006
2007-07-18,24.6373,24.9279,24.6373,24.9279,198620
2007-07-19,24.9279,24.9630,24.8026,24.9129,152581
2007-07-20,24.8928,25.1433,24.8026,24.8778,149118
2007-07-23,25.0030,25.0281,24.6824,24.7625,127728
2007-07-24,24.8477,25.0131,24.6473,24.7024,184360
2007-07-25,24.7475,24.9980,24.4018,24.6723,181203
2007-07-26,24.4118,24.4118,23.7404,24.0761,364748
2007-07-27,23.9207,24.0861,23.3646,23.3746,258410
2007-07-30,23.3996,23.4848,22.9687,23.0990,300680
2007-07-31,23.3946,23.3946,23.1491,23.3095,400296
2007-08-01,23.1692,23.3245,22.6230,23.1842,383592
2007-08-02,23.4397,23.6151,23.2493,23.4648,226834
2007-08-03,23.4948,23.5399,22.9487,22.9788,278883
2007-08-06,22.9537,23.3896,22.9487,23.3896,89736
2007-08-07,23.4047,23.5199,22.9587,23.2243,286522
2007-08-08,23.7203,24.1112,23.6802,24.1061,280513
2007-08-09,23.3796,23.8907,23.1742,23.1992,346007
2007-08-10,22.9637,23.1992,22.6230,22.9537,425047
2007-08-13,23.5900,23.6452,22.7733,22.7984,248632
2007-08-14,22.7984,23.1090,22.0969,22.4176,427695
2007-08-15,22.0468,22.6531,21.8914,22.0869,218584
2007-08-16,21.9215,22.4727,21.7662,22.4727,339488
2007-08-17,23.3295,23.5900,23.0238,23.5149,316468
2007-08-20,23.8255,23.9458,23.0689,23.6151,250873
2007-08-21,23.5500,23.8005,23.3746,23.7955,139340
2007-08-22,24.0210,24.3216,23.8356,24.0911,147692
2007-08-23,24.5521,24.6373,24.0009,24.1262,206056
2007-08-24,24.3316,24.4368,24.1763,24.3617,118357
2007-08-27,24.3667,24.4168,24.1011,24.3116,145859
2007-08-28,24.0210,24.1713,23.7354,23.7504,201778
2007-08-29,24.1362,24.3216,23.9608,24.2414,206565
2007-08-30,24.0009,24.4419,24.0009,24.1913,167554
2007-08-31,24.6172,24.7926,24.4519,24.7826,160424
2007-09-04,24.8126,25.0932,24.8126,25.0081,157878
2007-09-05,24.8577,25.1233,24.7525,24.8026,161443
2007-09-06,24.8327,24.8327,24.5822,24.8227,87087
2007-09-07,24.4619,24.8577,24.3617,24.6623,250058
2007-09-10,24.6423,24.7976,24.4419,24.6272,166026
2007-09-11,24.8377,25.0832,24.7726,24.9529,109801
2007-09-12,24.9780,25.1684,24.9279,25.1634,68142
2007-09-13,25.1985,25.3989,25.0982,25.1133,142803
2007-09-14,25.0532,25.1634,24.8928,25.0030,140460
2007-09-17,25.0331,25.4039,25.0331,25.3488,109598
2007-09-18,25.4791,26.0302,25.3438,25.9801,149525
2007-09-19,26.0954,26.2306,25.9300,26.0252,137812
2007-09-20,26.3158,26.3559,25.7246,25.8047,192509
2007-09-21,25.9501,25.9901,25.7546,25.7797,138117
2007-09-24,25.7597,25.9901,25.7597,25.8298,74050
2007-09-25,25.8047,26.0352,25.7997,26.0052,142905
2007-09-26,26.0553,26.2507,25.9901,26.1605,131700
2007-09-27,26.3559,26.5814,26.3359,26.5062,112551
2007-09-28,26.5616,26.7132,26.4706,26.5313,100838
2007-10-01,26.6677,27.0468,26.6677,26.9002,110005
2007-10-02,26.7486,26.9103,26.6223,26.7941,161035
2007-10-03,26.7082,26.9811,26.5363,26.6324,92180
2007-10-04,26.7536,26.7688,26.5717,26.6627,70179
2007-10-05,26.9760,27.0872,26.8446,27.0619,152785
2007-10-08,27.1175,27.1428,26.8699,27.0366,26788
2007-10-09,27.0417,27.0417,26.5970,26.9457,129154
2007-10-10,26.8446,26.8951,26.6475,26.8497,137812
2007-10-11,27.0417,27.0619,26.7840,26.8446,74253
2007-10-12,26.9406,26.9558,26.7890,26.8446,103588
2007-10-15,26.9457,26.9457,26.4403,26.5363,93097
2007-10-16,26.5262,26.5616,26.0613,26.0613,118663
2007-10-17,26.3291,26.5869,26.2887,26.5667,145146
2007-10-18,26.5313,26.6981,26.4403,26.6778,89634
2007-10-19,26.7284,26.8092,26.3746,26.3999,112042
2007-10-22,25.8844,26.2028,25.7530,26.1270,159405
2007-10-23,26.5717,26.7890,26.4403,26.6324,152887
2007-10-24,26.5717,26.7486,26.1270,26.3039,180999
2007-10-25,26.6121,26.7385,26.1624,26.2382,156859
2007-10-26,26.5060,27.0922,26.4049,27.0619,113468
2007-10-29,27.2994,27.8654,27.2691,27.8604,208297
2007-10-30,27.7088,28.0069,27.6734,27.9665,117644
2007-10-31,28.1939,28.5931,28.1030,28.4112,225714
2007-11-01,28.3910,28.5072,28.0777,28.2394,159813
2007-11-02,28.8357,28.8812,28.4567,28.4971,190879
2007-11-05,28.0575,28.4264,27.7997,28.2394,146673
2007-11-06,28.4769,28.5426,28.2141,28.4971,137914
2007-11-07,28.5729,28.6235,27.5622,27.6077,278170
2007-11-08,27.4864,27.7290,26.4706,27.2893,341830
2007-11-09,26.8598,27.3954,26.7739,26.8800,435335
2007-11-12,26.6728,26.8446,26.2079,26.2382,230705
2007-11-13,26.1927,27.0215,26.1927,26.9962,160118
2007-11-14,27.0619,27.3298,26.9103,27.0013,182221
2007-11-15,26.5414,26.6020,25.6671,25.7076,260142
2007-11-16,25.8844,25.9906,25.6115,25.7581,269003
2007-11-19,25.5559,25.6318,25.0253,25.2881,344173
2007-11-20,25.1618,25.6166,25.0809,25.5458,336941
2007-11-21,25.1820,25.3083,25.0304,25.1971,280309
2007-11-23,25.4852,25.5913,25.3033,25.3538,96458
2007-11-26,25.3690,25.5509,25.1921,25.2224,202083
2007-11-27,24.9445,25.8794,24.9040,25.7530,303023
2007-11-28,25.7530,26.9962,25.7530,26.9457,255558
2007-11-29,26.6526,26.9103,26.3190,26.4656,183240
2007-11-30,26.4909,27.0114,26.4909,26.7941,268086
2007-12-03,26.8497,26.9002,26.4605,26.6324,197194
2007-12-04,26.3797,26.5717,25.9855,26.2938,167554
2007-12-05,26.2281,26.2281,25.8743,26.0310,260753
2007-12-06,25.8541,26.3089,25.5762,26.2533,302005
2007-12-07,26.5616,26.5616,26.1472,26.2533,157470
2007-12-10,26.0461,26.3999,25.8945,26.3847,186907
2007-12-11,26.4605,26.6374,25.8187,25.9855,216343
2007-12-12,26.4808,26.6121,25.8238,26.1068,419751
2007-12-13,25.8642,25.9602,25.3336,25.5408,227853
2007-12-14,25.5206,25.7328,25.2426,25.5206,196277
2007-12-17,25.6014,25.9754,25.5105,25.6671,277865
2007-12-18,25.5054,25.7480,25.1618,25.4599,213186
2007-12-19,25.5357,25.9148,25.4347,25.4700,208704
2007-12-20,25.4852,25.6621,25.2831,25.3184,155942
2007-12-21,25.2679,25.5559,25.1365,25.5004,137404
2007-12-24,25.7631,26.1270,25.7278,26.1270,97171
2007-12-26,26.1270,26.1775,25.8945,25.9804,45632
2007-12-27,25.7733,26.1674,24.7524,25.8996,132312
2007-12-28,26.2591,26.3662,26.0959,26.1826,126913
2007-12-31,26.1061,26.1214,25.7236,25.7542,127524
2008-01-02,25.8715,25.8970,25.4380,25.4992,217566
2008-01-03,25.5145,25.5604,25.0861,25.3156,161341
2008-01-04,25.1269,25.1269,24.4231,24.4741,193629
2008-01-07,24.5455,24.7444,23.9897,24.1019,318403
2008-01-08,24.3007,24.4996,23.6786,23.7449,258206
2008-01-09,23.7551,23.9846,23.6072,23.9234,386749
2008-01-10,23.7194,24.8923,23.6378,24.7240,413639
2008-01-11,24.4333,24.8974,24.2498,24.4792,347433
2008-01-14,24.7699,24.8107,24.2141,24.2141,197805
2008-01-15,24.0968,24.1529,23.3777,23.7602,309135
2008-01-16,23.4899,23.9285,23.1278,23.4593,346414
2008-01-17,23.5868,23.7245,22.7912,23.0360,426982
2008-01-18,23.0411,23.3675,22.3271,22.6739,426779
2008-01-22,21.5264,23.2400,21.5264,22.8473,663493
2008-01-23,22.7351,23.9030,22.7351,23.8979,707597
2008-01-24,24.4639,24.6424,23.6786,23.7551,497671
2008-01-25,24.1988,24.1988,23.4083,23.6990,347229
2008-01-28,23.8571,23.9489,23.3573,23.9387,316163
2008-01-29,24.2141,24.4384,23.9693,24.3466,329913
2008-01-30,24.4078,24.8974,24.2294,24.4792,297319
2008-01-31,24.2294,24.5659,23.8418,24.4741,532404
2008-02-01,24.6526,24.9841,24.5659,24.9484,324719
2008-02-04,24.9076,25.0912,24.7189,24.7852,277457
2008-02-05,24.4894,24.4996,23.9183,24.2599,395203
2008-02-06,24.4792,24.5659,24.1427,24.2905,310357
2008-02-07,24.1988,24.7597,24.1274,24.2243,414658
2008-02-08,24.4843,24.6526,24.1835,24.4231,272262
2008-02-11,24.4078,24.7903,24.1631,24.5710,272670
2008-02-12,24.8923,25.0606,24.5863,24.7087,300273
2008-02-13,24.9280,24.9280,24.6526,24.8566,206972
2008-02-14,24.8158,24.8515,24.4588,24.4690,231724
2008-02-15,24.4792,24.5659,23.8877,24.0458,244048
